date, open, high, low, closing, swap
2020/11/24,104.51,104.775,104.145,104.46,
2020/11/25,104.5,104.61,104.25,104.44,29
2020/11/26,104.47,104.47,104.205,104.235,16
2020/11/27,104.245,104.28,103.9,104.045,15
2020/11/30,104.05,104.42,103.825,104.34,13
2020/12/01,104.33,104.585,104.2,104.34,12
2020/12/02,104.345,104.75,104.22,104.43,28
2020/12/03,104.45,104.545,103.66,103.86,10
2020/12/04,103.88,104.245,103.735,104.15,12
2020/12/07,104.04,104.32,103.91,104.05,11
2020/12/08,104.06,104.21,103.955,104.16,10
2020/12/09,104.14,104.415,104.04,104.24,25
2020/12/10,104.27,104.59,104.16,104.21,11
2020/12/11,104.22,104.28,103.82,104.04,13
2020/12/14,103.915,104.1,103.5,104.005,10
2020/12/15,104.005,104.16,103.595,103.63,11
2020/12/16,103.705,103.9,103.25,103.435,29
2020/12/17,103.465,103.56,102.87,103.065,8
2020/12/18,103.125,103.605,103.095,103.32,7
2020/12/21,103.485,103.9,103.245,103.325,13
2020/12/22,103.32,103.75,103.295,103.62,54
2020/12/23,103.63,103.66,103.355,103.565,
2020/12/24,103.52,103.775,103.495,103.65,23
2020/12/25,103.63,103.695,103.485,103.63,19
2020/12/28,103.63,103.91,103.4,103.78,391
2020/12/29,103.8,103.805,103.455,103.54,33
2020/12/30,103.53,103.6,102.95,103.2,
2020/12/31,103.195,103.31,102.99,103.265,28
2021/01/04,103.24,103.325,102.7,103.14,13
2021/01/05,103.1,103.2,102.6,102.705,8
2021/01/06,102.75,103.455,102.585,103.09,36
2021/01/07,103.065,103.965,102.95,103.8,11
2021/01/08,103.865,104.1,103.595,103.955,
2021/01/11,103.935,104.41,103.855,104.225,13
2021/01/12,104.23,104.33,103.715,103.76,12
2021/01/13,103.795,104.01,103.515,103.91,39
2021/01/14,103.89,104.21,103.56,103.815,
2021/01/15,103.84,103.91,103.615,103.86,13
2021/01/18,103.88,103.94,103.63,103.705,11
2021/01/19,103.72,104.1,103.65,103.92,11
2021/01/20,103.935,103.945,103.44,103.56,29
2021/01/21,103.585,103.675,103.325,103.48,8
2021/01/22,103.535,103.895,103.475,103.815,12
2021/01/25,103.845,103.95,103.665,103.755,10
2021/01/26,103.785,103.84,103.55,103.64,11
2021/01/27,103.655,104.21,103.58,104.085,30
2021/01/28,104.07,104.475,104.06,104.24,12
2021/01/29,104.26,104.95,104.21,104.73,12
2021/02/01,104.815,105.05,104.6,104.93,11
2021/02/02,104.965,105.18,104.82,105.01,10
2021/02/03,104.975,105.11,104.915,105.02,25
2021/02/04,105.01,105.575,104.975,105.57,10
2021/02/05,105.56,105.775,105.325,105.385,11
2021/02/08,105.375,105.68,105.15,105.235,17
2021/02/09,105.26,105.275,104.5,104.56,32
2021/02/10,104.595,104.855,104.4,104.62,
2021/02/11,104.645,104.8,104.545,104.745,
2021/02/12,104.765,105.18,104.725,104.965,10
2021/02/15,105.015,105.43,104.915,105.395,10
2021/02/16,105.36,106.02,105.19,105.98,10
2021/02/17,106.105,106.235,105.77,105.875,25
2021/02/18,105.9,105.93,105.595,105.695,17
2021/02/19,105.685,105.74,105.225,105.475,10
2021/02/22,105.455,105.85,104.985,105.09,
2021/02/23,105.075,105.43,104.915,105.285,10
2021/02/24,105.26,106.115,105.19,105.83,36
2021/02/25,105.91,106.4,105.85,106.26,11
2021/02/26,106.265,106.7,105.845,106.59,13
2021/03/01,106.59,106.9,106.36,106.78,11
2021/03/02,106.8,106.96,106.675,106.705,10
2021/03/03,106.74,107.165,106.69,107.005,23
2021/03/04,107.025,108,106.965,107.995,9
2021/03/05,107.995,108.66,107.81,108.36,10
2021/03/08,108.395,108.95,108.285,108.935,9
2021/03/09,108.935,109.245,108.41,108.51,8
2021/03/10,108.535,108.93,108.325,108.415,20
2021/03/11,108.43,108.82,108.35,108.515,8
2021/03/12,108.535,109.18,108.505,109.025,9
2021/03/15,109.04,109.37,108.91,109.135,9
2021/03/16,109.17,109.3,108.76,108.99,9
2021/03/17,109.01,109.34,108.74,108.87,25
2021/03/18,108.89,109.3,108.615,108.91,9
2021/03/19,108.98,109.13,108.595,108.885,9
2021/03/22,108.81,108.955,108.615,108.81,9
2021/03/23,108.835,108.88,108.395,108.61,10
2021/03/24,108.635,108.97,108.445,108.71,24
