date, open, high, low, closing, swap
2017/07/05,113.32,113.7,112.825,113.27,150
2017/07/06,113.215,113.48,112.89,113.235,55
2017/07/07,113.155,114.195,113.095,113.905,56
2017/07/10,114.015,114.31,113.895,114.05,57
2017/07/11,114.085,114.51,113.715,113.97,56
2017/07/12,113.965,113.98,112.92,113.205,191
2017/07/13,113.195,113.54,112.85,113.26,48
2017/07/14,113.31,113.58,112.255,112.52,
2017/07/17,112.52,112.87,112.325,112.6,53
2017/07/18,112.655,112.665,111.68,112.065,57
2017/07/19,112.015,112.25,111.55,111.885,145
2017/07/20,111.87,112.43,111.48,111.855,48
2017/07/21,111.835,112.085,111,111.09,45
2017/07/24,111.165,111.305,110.61,111.1,45
2017/07/25,111.2,111.975,110.82,111.95,44
2017/07/26,111.89,112.22,111.055,111.165,145
2017/07/27,111.115,111.72,110.77,111.275,51
2017/07/28,111.3,111.345,110.535,110.565,48
2017/07/31,110.655,110.775,110.2,110.24,47
2017/08/01,110.265,110.6,109.9,110.395,48
2017/08/02,110.35,111,110.28,110.73,134
2017/08/03,110.705,110.84,109.85,110.015,45
2017/08/04,109.98,111.06,109.83,110.69,50
2017/08/07,110.78,110.935,110.645,110.76,49
2017/08/08,110.765,110.84,110.24,110.365,174
2017/08/09,110.35,110.35,109.545,110.045,51
2017/08/10,109.935,110.185,109.145,109.23,
2017/08/11,109.16,109.415,108.71,109.06,55
2017/08/14,109.205,109.81,109.1,109.68,54
2017/08/15,109.63,110.86,109.595,110.695,54
2017/08/16,110.605,110.96,110.02,110.21,147
2017/08/17,110.1,110.39,109.43,109.575,47
2017/08/18,109.46,109.615,108.59,109.18,50
2017/08/21,109.3,109.43,108.625,108.985,47
2017/08/22,108.94,109.655,108.89,109.575,46
2017/08/23,109.6,109.835,108.915,109.05,136
2017/08/24,108.985,109.62,108.84,109.535,47
2017/08/25,109.565,109.855,109.1,109.295,48
2017/08/28,109.275,109.425,109.025,109.235,47
2017/08/29,108.805,109.915,108.25,109.65,51
2017/08/30,109.615,110.455,109.535,110.295,181
2017/08/31,110.26,110.68,109.87,109.99,
2017/09/01,109.92,110.53,109.55,110.28,47
2017/09/04,109.865,109.945,109.37,109.675,44
2017/09/05,109.7,109.85,108.63,108.8,43
2017/09/06,108.785,109.41,108.435,109.23,129
2017/09/07,109.24,109.28,108.05,108.48,46
2017/09/08,108.425,108.49,107.31,107.75,41
2017/09/11,108.39,109.525,108.15,109.385,46
2017/09/12,109.4,110.27,109.23,110.165,46
2017/09/13,110.19,110.7,109.895,110.485,179
2017/09/14,110.475,111.06,110.055,110.29,46
2017/09/15,110.235,111.35,109.535,110.82,
2017/09/18,111.12,111.68,110.99,111.58,49
2017/09/19,111.58,111.895,111.2,111.62,51
2017/09/20,111.575,112.55,111.09,112.17,143
2017/09/21,112.325,112.73,112.12,112.47,47
2017/09/22,112.45,112.565,111.645,112.05,54
2017/09/25,112.16,112.53,111.46,111.74,60
2017/09/26,111.745,112.495,111.49,112.22,58
2017/09/27,112.265,113.265,112.22,112.81,302
2017/09/28,112.81,113.22,112.25,112.32,60
2017/09/29,112.325,112.74,112.2,112.51,63
2017/10/02,112.68,113.07,112.525,112.735,57
2017/10/03,112.715,113.21,112.65,112.85,52
2017/10/04,112.905,112.95,112.31,112.73,190
2017/10/05,112.805,112.93,112.4,112.84,50
2017/10/06,112.805,113.45,112.63,112.68,
2017/10/09,112.535,112.76,112.32,112.71,53
2017/10/10,112.64,112.835,111.975,112.46,54
2017/10/11,112.385,112.6,112.08,112.51,160
2017/10/12,112.515,112.535,112.125,112.305,53
2017/10/13,112.295,112.3,111.675,111.865,51
2017/10/16,111.91,112.305,111.64,112.195,44
2017/10/17,112.165,112.49,112.03,112.21,46
2017/10/18,112.205,113.055,112.135,112.92,129
2017/10/19,112.975,113.165,112.295,112.58,52
2017/10/20,112.55,113.585,112.51,113.53,50
2017/10/23,113.95,114.115,113.23,113.425,51
2017/10/24,113.5,114.04,113.235,113.93,47
2017/10/25,113.93,114.26,113.465,113.755,138
2017/10/26,113.71,114.09,113.34,114.03,48
2017/10/27,114.03,114.47,113.65,113.665,55
2017/10/30,113.775,113.845,113.02,113.17,50
2017/10/31,113.185,113.75,112.945,113.63,183
2017/11/01,113.68,114.295,113.595,114.19,48
2017/11/02,114.135,114.225,113.54,114.085,
2017/11/03,114.095,114.44,113.605,114.125,48
2017/11/06,114.155,114.75,113.685,113.73,44
2017/11/07,113.78,114.35,113.7,114.015,45
2017/11/08,113.865,113.915,113.38,113.885,133
2017/11/09,113.875,114.08,113.09,113.44,46
2017/11/10,113.46,113.65,113.225,113.53,45
2017/11/13,113.55,113.715,113.235,113.645,44
2017/11/14,113.6,113.92,113.3,113.475,45
2017/11/15,113.47,113.51,112.46,112.855,131
2017/11/16,112.915,113.32,112.73,113.045,45
2017/11/17,113.125,113.155,111.93,112.1,45
2017/11/20,112.135,112.73,111.88,112.645,87
2017/11/21,112.61,112.72,112.17,112.455,133
2017/11/22,112.455,112.485,111.13,111.23,
2017/11/23,111.3,111.39,111.055,111.24,45
2017/11/24,111.215,111.635,111.2,111.595,43
2017/11/27,111.555,111.7,110.825,111.095,41
2017/11/28,111.09,111.655,110.925,111.445,50
2017/11/29,111.495,112.15,111.375,111.98,131
2017/11/30,112,112.64,111.725,112.54,45
2017/12/01,112.69,112.88,111.4,112.105,44
2017/12/04,112.74,113.105,112.35,112.44,43
2017/12/05,112.49,112.87,112.37,112.59,43
2017/12/06,112.6,112.635,111.98,112.295,125
2017/12/07,112.275,113.175,112.215,113.085,45
2017/12/08,113.105,113.6,113.01,113.505,47
2017/12/11,113.555,113.705,113.23,113.55,45
2017/12/12,113.53,113.76,113.36,113.565,51
2017/12/13,113.565,113.585,112.45,112.545,158
2017/12/14,112.685,112.9,112.05,112.43,56
2017/12/15,112.385,112.76,112.03,112.565,66
2017/12/18,112.74,112.835,112.29,112.57,57
2017/12/19,112.58,113.08,112.5,112.9,57
2017/12/20,112.875,113.48,112.835,113.37,233
2017/12/21,113.385,113.625,113.2,113.335,
2017/12/22,113.375,113.45,113.24,113.285,75
2017/12/25,113.305,113.36,113.22,113.28,87
2017/12/26,113.31,113.37,113.12,113.215,94
2017/12/27,113.215,113.4,113.145,113.36,2271
2017/12/28,113.28,113.28,112.65,112.855,83
2017/12/29,112.86,112.985,112.47,112.7,
2018/01/02,112.61,112.795,112.04,112.3,
2018/01/03,112.24,112.62,112.16,112.5,215
2018/01/04,112.565,112.875,112.475,112.725,57
2018/01/05,112.8,113.34,112.72,113.13,
2018/01/08,113.095,113.4,112.87,113.07,56
2018/01/09,113.17,113.19,112.35,112.66,59
2018/01/10,112.64,112.8,111.28,111.455,234
2018/01/11,111.4,111.88,111.03,111.3,
2018/01/12,111.245,111.705,110.9,111.025,61
2018/01/15,111.03,111.2,110.325,110.505,61
2018/01/16,110.535,111,110.23,110.48,60
2018/01/17,110.45,111.345,110.18,111.325,183
2018/01/18,111.345,111.495,110.7,111.1,61
2018/01/19,111.055,111.135,110.475,110.79,61
2018/01/22,110.58,111.225,110.545,110.95,63
2018/01/23,110.92,111.195,110.24,110.315,63
2018/01/24,110.27,110.345,108.95,109.25,162
2018/01/25,109.205,109.705,108.485,109.41,52
2018/01/26,109.645,109.78,108.27,108.71,57
2018/01/29,108.73,109.215,108.495,108.96,61
2018/01/30,109,109.215,108.4,108.795,62
2018/01/31,108.8,109.45,108.59,109.21,176
2018/02/01,109.215,109.765,109.1,109.38,57
2018/02/02,109.475,110.475,109.27,110.125,62
2018/02/05,110.24,110.3,108.98,109.165,59
2018/02/06,109.155,109.66,108.445,109.61,57
2018/02/07,109.62,109.72,108.91,109.29,217
2018/02/08,109.38,109.8,108.58,108.745,55
2018/02/09,108.8,109.31,108.035,108.73,
2018/02/12,108.87,108.9,108.435,108.665,57
2018/02/13,108.72,108.79,107.4,107.82,56
2018/02/14,107.83,107.905,106.71,107.035,208
2018/02/15,106.985,106.995,106.02,106.13,
2018/02/16,106.17,106.415,105.54,106.345,51
2018/02/19,106.365,106.74,106.08,106.57,47
2018/02/20,106.62,107.385,106.59,107.34,49
2018/02/21,107.325,107.92,107.27,107.78,148
2018/02/22,107.76,107.78,106.585,106.78,52
2018/02/23,106.78,107.15,106.5,106.905,52
2018/02/26,107.065,107.155,106.37,106.98,65
2018/02/27,107.01,107.69,106.78,107.38,54
2018/02/28,107.37,107.53,106.55,106.72,156
2018/03/01,106.695,107.22,106.15,106.26,49
2018/03/02,106.11,106.31,105.235,105.7,47
2018/03/05,105.64,106.25,105.34,106.22,47
2018/03/06,106.21,106.465,105.84,106.145,48
2018/03/07,105.625,106.215,105.45,106.065,141
2018/03/08,106.1,106.33,105.88,106.195,47
2018/03/09,106.305,107.06,106.25,106.825,50
2018/03/12,106.835,106.985,106.3,106.405,49
2018/03/13,106.455,107.3,106.24,106.57,48
2018/03/14,106.485,106.76,106.065,106.315,141
2018/03/15,106.305,106.425,105.77,106.365,48
2018/03/16,106.345,106.37,105.59,106.045,90
2018/03/19,106.005,106.32,105.66,106.055,53
2018/03/20,106.01,106.62,105.925,106.55,
2018/03/21,106.51,106.65,105.87,106.045,160
2018/03/22,106.08,106.1,105.25,105.295,50
2018/03/23,105.34,105.34,104.63,104.815,50
