date, open, high, low, closing, swap
2021/09/03,109.97,110.085,109.59,109.67,8
2021/09/06,109.725,109.96,109.7,109.875,8
2021/09/07,109.855,110.325,109.675,110.275,7
2021/09/08,110.255,110.455,110.13,110.27,18
2021/09/09,110.25,110.28,109.615,109.745,8
2021/09/10,109.715,110,109.695,109.875,9
2021/09/13,109.905,110.17,109.845,110.025,9
2021/09/14,110.02,110.15,109.54,109.695,9
2021/09/15,109.715,109.755,109.1,109.39,30
2021/09/16,109.35,109.83,109.2,109.755,9
2021/09/17,109.71,110.09,109.66,109.96,
2021/09/20,109.97,110.05,109.32,109.4,18
2021/09/21,109.435,109.71,109.175,109.24,24
2021/09/22,109.205,109.9,109.12,109.82,
2021/09/23,109.8,110.36,109.75,110.31,9
2021/09/24,110.3,110.805,110.24,110.765,8
2021/09/27,110.795,111.08,110.525,111.025,6
2021/09/28,111,111.65,110.92,111.525,28
2021/09/29,111.52,112.065,111.19,112,22
2021/09/30,111.985,112.095,111.23,111.265,9
2021/10/01,111.305,111.5,110.895,111.015,11
2021/10/04,110.98,111.31,110.82,110.935,10
2021/10/05,110.935,111.575,110.88,111.48,10
2021/10/06,111.46,111.8,111.185,111.45,34
2021/10/07,111.435,111.66,111.23,111.65,
2021/10/08,111.605,112.26,111.5,112.2,10
2021/10/11,112.265,113.425,112.165,113.31,10
2021/10/12,113.29,113.8,112.99,113.595,10
2021/10/13,113.615,113.82,113.215,113.24,24
2021/10/14,113.285,113.73,113.2,113.66,9
2021/10/15,113.715,114.475,113.67,114.195,8
2021/10/18,114.325,114.47,114,114.305,8
2021/10/19,114.305,114.41,113.87,114.41,9
2021/10/20,114.39,114.71,114.065,114.32,23
2021/10/21,114.31,114.42,113.64,114.025,8
2021/10/22,114.02,114.22,113.4,113.415,10
2021/10/25,113.5,113.93,113.47,113.7,9
2021/10/26,113.725,114.315,113.695,114.16,9
2021/10/27,114.16,114.22,113.375,113.85,28
2021/10/28,113.835,113.88,113.245,113.54,10
2021/10/29,113.595,114.11,113.38,113.96,18
2021/11/01,114.145,114.46,113.925,114,8
2021/11/02,114.025,114.15,113.455,113.945,
2021/11/03,113.945,114.205,113.705,114.005,19
2021/11/04,113.98,114.28,113.5,113.775,6
2021/11/05,113.77,114.035,113.29,113.35,6
2021/11/08,113.39,113.675,113.07,113.235,11
2021/11/09,113.275,113.3,112.715,112.86,
2021/11/10,112.915,114.005,112.765,113.89,18
2021/11/11,113.89,114.17,113.795,114.075,8
2021/11/12,114.075,114.315,113.75,113.88,6
2021/11/15,113.975,114.215,113.745,114.125,5
2021/11/16,114.115,114.865,114.1,114.845,6
2021/11/17,114.84,114.98,113.925,114.115,15
2021/11/18,114.16,114.5,113.875,114.255,13
2021/11/19,114.24,114.555,113.585,114.01,15
2021/11/22,113.97,114.97,113.925,114.88,
2021/11/23,114.85,115.205,114.45,115.145,
2021/11/24,115.12,115.53,114.82,115.405,20
2021/11/25,115.405,115.47,115.23,115.335,8
2021/11/26,115.365,115.365,113.035,113.195,8
2021/11/29,113.535,113.965,112.985,113.56,7
2021/11/30,113.63,113.905,112.525,113.15,6
2021/12/01,113.205,113.63,112.67,112.775,11
2021/12/02,112.8,113.32,112.69,113.21,6
2021/12/03,113.23,113.62,112.555,112.795,7
2021/12/06,112.885,113.565,112.84,113.485,7
2021/12/07,113.51,113.79,113.4,113.55,7
2021/12/08,113.585,113.965,113.3,113.71,19
2021/12/09,113.76,113.825,113.26,113.475,8
2021/12/10,113.48,113.8,113.24,113.435,8
2021/12/13,113.405,113.735,113.315,113.595,8
2021/12/14,113.58,113.77,113.415,113.735,7
2021/12/15,113.725,114.275,113.615,114.06,21
2021/12/16,114.075,114.255,113.545,113.7,8
2021/12/17,113.745,113.865,113.135,113.73,8
2021/12/20,113.73,113.745,113.32,113.61,8
2021/12/21,113.665,114.225,113.555,114.085,7
2021/12/22,114.1,114.38,113.935,114.135,23
2021/12/23,114.135,114.48,114.08,114.43,9
2021/12/24,114.445,114.53,114.29,114.35,12
2021/12/27,114.4,114.925,114.3,114.875,11
2021/12/28,114.905,114.955,114.7,114.84,148
2021/12/29,114.825,115.05,114.66,114.97,16
2021/12/30,114.985,115.22,114.93,115.085,
2021/12/31,115.08,115.21,114.99,115.085,
2022/01/03,115.02,115.375,114.95,115.37,13
2022/01/04,115.36,116.36,115.28,116.16,8
2022/01/05,116.16,116.255,115.61,116.135,30
2022/01/06,116.15,116.2,115.64,115.84,9
2022/01/07,115.865,116.035,115.535,115.58,
2022/01/10,115.6,115.855,115.03,115.225,12
2022/01/11,115.21,115.69,115.13,115.305,10
2022/01/12,115.335,115.475,114.37,114.655,32
2022/01/13,114.7,114.72,113.99,114.155,
2022/01/14,114.205,114.245,113.47,114.18,10
2022/01/17,114.2,114.655,114.15,114.615,11
2022/01/18,114.62,115.07,114.445,114.62,11
2022/01/19,114.585,114.805,114.2,114.325,27
2022/01/20,114.345,114.55,113.95,114.125,10
2022/01/21,114.115,114.135,113.6,113.665,11
2022/01/24,113.7,114.015,113.455,113.955,12
2022/01/25,113.96,114.16,113.66,113.865,11
2022/01/26,113.855,114.705,113.78,114.68,27
2022/01/27,114.68,115.5,114.46,115.385,13
2022/01/28,115.335,115.7,115.11,115.225,10
2022/01/31,115.315,115.605,114.93,115.11,10
2022/02/01,115.125,115.205,114.555,114.7,9
2022/02/02,114.715,114.82,114.16,114.42,24
2022/02/03,114.43,115,114.315,114.995,9
2022/02/04,114.955,115.44,114.79,115.205,10
2022/02/07,115.3,115.385,114.9,115.075,10
2022/02/08,115.105,115.63,115.045,115.525,35
2022/02/09,115.54,115.71,115.31,115.56,11
2022/02/10,115.55,116.35,115.47,115.975,
2022/02/11,116.025,116.18,115,115.27,15
2022/02/14,115.43,115.75,115,115.555,11
2022/02/15,115.565,115.875,115.245,115.625,9
2022/02/16,115.625,115.795,115.345,115.465,31
2022/02/17,115.485,115.545,114.84,114.95,
2022/02/18,114.96,115.31,114.775,115.09,22
2022/02/21,115.055,115.12,114.705,114.775,11
2022/02/22,114.72,115.25,114.49,115.08,
2022/02/23,115.035,115.21,114.92,115.04,31
2022/02/24,114.975,115.7,114.4,115.52,24
2022/02/25,115.51,115.775,115.145,115.545,14
2022/02/28,115.605,115.805,114.865,114.98,21
2022/03/01,115.01,115.305,114.69,114.91,12
2022/03/02,114.91,115.7,114.795,115.495,13
2022/03/03,115.54,115.815,115.4,115.47,10
2022/03/04,115.485,115.56,114.65,114.83,15
2022/03/07,114.91,115.485,114.82,115.305,8
2022/03/08,115.315,115.8,115.27,115.65,8
2022/03/09,115.685,115.955,115.565,115.845,14
2022/03/10,115.855,116.205,115.81,116.145,11
2022/03/11,116.115,117.36,116.115,117.235,9
2022/03/14,117.35,118.23,117.32,118.215,9
2022/03/15,118.18,118.465,117.7,118.32,16
2022/03/16,118.32,119.13,118.16,118.78,62
2022/03/17,118.78,119.04,118.365,118.615,19
2022/03/18,118.63,119.41,118.46,119.15,
2022/03/21,119.175,119.52,119.09,119.505,21
2022/03/22,119.485,121.05,119.42,120.835,21
2022/03/23,120.85,121.415,120.58,121.16,56
2022/03/24,121.15,122.425,120.94,122.37,21
