date, open, high, low, closing, swap
2015/06/11,122.755,124.2,122.71,123.405,3
2015/06/12,123.48,123.83,123.13,123.41,4
2015/06/15,123.33,123.675,123.275,123.365,5
2015/06/16,123.425,123.815,123.28,123.375,5
2015/06/17,123.39,124.475,123.21,123.41,11
2015/06/18,123.44,123.625,122.47,122.92,4
2015/06/19,122.965,123.23,122.545,122.72,7
2015/06/22,122.83,123.43,122.575,123.37,9
2015/06/23,123.36,124.2,123.33,123.95,9
2015/06/24,123.96,124.39,123.7,123.875,21
2015/06/25,123.92,123.97,123.31,123.615,4
2015/06/26,123.64,124,123.22,123.78,175
2015/06/29,122.33,123.21,122.2,122.565,13
2015/06/30,122.585,122.73,121.93,122.415,10
2015/07/01,122.415,123.25,122.35,123.18,57
2015/07/02,123.145,123.76,122.94,123.05,13
2015/07/03,123.08,123.2,122.59,122.71,16
2015/07/06,122.35,122.95,122.18,122.595,15
2015/07/07,122.58,122.89,122,122.575,12
2015/07/08,122.485,122.57,120.4,120.7,32
2015/07/09,120.645,121.59,120.46,121.31,9
2015/07/10,121.43,122.895,121.395,122.85,10
2015/07/13,122.695,123.55,122.4,123.465,11
2015/07/14,123.47,123.745,122.91,123.395,10
2015/07/15,123.365,123.985,123.25,123.8,43
2015/07/16,123.75,124.195,123.735,124.135,10
2015/07/17,124.15,124.25,123.905,124.09,
2015/07/20,124.105,124.395,124.065,124.32,7
2015/07/21,124.325,124.49,123.75,123.915,5
2015/07/22,123.885,124.165,123.565,123.98,19
2015/07/23,123.94,124.2,123.665,123.865,6
2015/07/24,123.895,124.11,123.585,123.78,8
2015/07/27,123.81,123.855,122.995,123.26,9
2015/07/28,123.26,123.8,123.065,123.575,7
2015/07/29,123.62,124.02,123.33,123.885,24
2015/07/30,123.97,124.59,123.87,124.16,6
2015/07/31,124.22,124.38,123.515,123.915,5
2015/08/03,123.965,124.285,123.85,124.025,6
2015/08/04,123.975,124.41,123.79,124.375,6
2015/08/05,124.385,125.025,124,124.88,17
2015/08/06,124.9,124.98,124.535,124.75,6
2015/08/07,124.73,125.075,124.09,124.205,8
2015/08/10,124.3,124.8,124.25,124.595,9
2015/08/11,124.615,125.22,124.525,125.11,6
2015/08/12,125.13,125.29,123.785,124.21,22
2015/08/13,124.22,124.64,124.055,124.45,6
2015/08/14,124.43,124.545,124.05,124.25,7
2015/08/17,124.285,124.585,124.225,124.41,5
2015/08/18,124.44,124.525,124.175,124.415,6
2015/08/19,124.385,124.48,123.695,123.9,16
2015/08/20,123.915,124.16,123.325,123.385,5
2015/08/21,123.42,123.5,121.8,122.115,4
2015/08/24,122,122,116.05,118.43,5
2015/08/25,118.635,120.415,118.235,118.85,4
2015/08/26,119.205,120.025,118.435,119.97,16
2015/08/27,120.245,121.415,119.78,121.045,6
2015/08/28,121.23,121.55,120.645,121.42,4
2015/08/31,121.47,121.5,120.88,121.22,3
2015/09/01,121.26,121.26,119.235,119.325,5
2015/09/02,119.42,120.47,119.355,120.315,28
2015/09/03,120.36,120.705,119.625,120.07,
2015/09/04,120.11,120.205,118.555,119.015,6
2015/09/07,119.01,119.605,118.79,119.295,5
2015/09/08,119.255,120.235,118.84,119.83,12
2015/09/09,119.91,121.21,119.875,120.51,28
2015/09/10,120.325,121.345,119.965,120.605,8
2015/09/11,120.69,120.98,120.345,120.55,8
2015/09/14,120.625,120.85,119.84,120.185,14
2015/09/15,120.23,120.655,119.39,120.41,11
2015/09/16,120.45,120.74,120.095,120.565,105
2015/09/17,120.62,121.015,119.79,119.99,10
2015/09/18,120.2,120.425,119.05,119.975,
2015/09/21,120.06,120.67,119.725,120.56,
2015/09/22,120.575,120.595,119.685,120.145,
2015/09/23,120.115,120.56,119.61,120.285,40
2015/09/24,120.235,120.4,119.21,120.01,8
2015/09/25,120.225,121.25,120.01,120.59,7
2015/09/28,120.505,120.61,119.685,119.91,166
2015/09/29,119.965,120.165,119.24,119.73,12
2015/09/30,119.81,120.355,119.55,119.905,30
2015/10/01,119.9,120.295,119.48,119.9,11
2015/10/02,119.87,120.425,118.67,120.08,11
2015/10/05,119.955,120.56,119.855,120.48,15
2015/10/06,120.49,120.58,120.1,120.185,10
2015/10/07,120.25,120.36,119.74,120.015,27
2015/10/08,120.01,120.12,119.62,119.945,5
2015/10/09,119.935,120.36,119.84,120.255,
2015/10/12,120.245,120.275,119.88,120.055,4
2015/10/13,120.06,120.08,119.54,119.7,5
2015/10/14,119.805,119.805,118.62,118.865,14
2015/10/15,118.79,119.185,118.05,118.86,5
2015/10/16,118.91,119.675,118.815,119.51,6
2015/10/19,119.445,119.6,119.13,119.485,5
2015/10/20,119.44,119.975,119.4,119.86,4
2015/10/21,119.885,120.11,119.745,119.915,15
2015/10/22,119.965,120.79,119.6,120.655,4
2015/10/23,120.705,121.475,120.215,121.415,5
2015/10/26,121.44,121.45,120.585,121.085,7
2015/10/27,121.04,121.09,120.15,120.49,5
2015/10/28,120.4,121.275,119.98,121.115,12
2015/10/29,121.145,121.2,120.58,121.075,9
2015/10/30,121.1,121.505,120.25,120.66,3
2015/11/02,120.535,120.825,120.24,120.785,
2015/11/03,120.76,121.24,120.585,121.04,3
2015/11/04,121.1,121.735,121,121.53,11
2015/11/05,121.55,122.005,121.39,121.735,4
2015/11/06,121.725,123.28,121.62,123.185,8
2015/11/09,123.325,123.62,122.965,123.175,
2015/11/10,123.11,123.455,123.02,123.2,5
2015/11/11,123.2,123.24,122.745,122.835,9
2015/11/12,122.815,123.085,122.545,122.61,3
2015/11/13,122.66,123,122.425,122.64,4
2015/11/16,122.395,123.29,122.215,123.2,5
2015/11/17,123.225,123.505,123.175,123.425,4
2015/11/18,123.44,123.77,123.225,123.605,16
2015/11/19,123.605,123.605,122.625,122.855,5
2015/11/20,122.96,123.055,122.71,122.885,
2015/11/23,122.885,123.27,122.77,122.805,14
2015/11/24,122.895,122.965,122.3,122.57,
2015/11/25,122.505,122.95,122.25,122.715,18
2015/11/26,122.695,122.735,122.485,122.625,4
2015/11/27,122.645,122.885,122.295,122.87,1
2015/11/30,122.835,123.33,122.675,123.105,2
2015/12/01,123.125,123.29,122.63,122.885,2
2015/12/02,122.92,123.685,122.84,123.21,11
2015/12/03,123.265,123.575,122.31,122.61,1
2015/12/04,122.67,123.38,122.465,123.165,3
2015/12/07,123.22,123.495,123.15,123.38,3
2015/12/08,123.375,123.41,122.71,122.95,3
2015/12/09,122.88,123.055,121.065,121.4,16
2015/12/10,121.605,121.875,121.24,121.63,5
2015/12/11,121.675,122.24,120.58,120.86,4
2015/12/14,121.02,121.355,120.33,120.995,5
2015/12/15,120.93,121.805,120.57,121.66,9
2015/12/16,121.625,122.45,121.375,122.235,25
2015/12/17,122.3,122.88,122.205,122.54,6
2015/12/18,122.545,123.635,121.045,121.27,19
2015/12/21,121.34,121.52,120.835,121.225,42
2015/12/22,121.25,121.315,120.71,121.085,
2015/12/23,121.02,121.14,120.8,120.91,
2015/12/24,120.96,120.99,120.235,120.3,-22
2015/12/25,120.365,120.365,120.05,120.14,-1
2015/12/28,120.255,120.65,120.145,120.36,157
2015/12/29,120.4,120.515,120.225,120.51,6
2015/12/30,120.515,120.67,120.345,120.505,
2015/12/31,120.5,120.595,119.99,120.19,19
2016/01/04,120.24,120.48,118.69,119.4,16
2016/01/05,119.36,119.71,118.78,119.025,11
2016/01/06,119.11,119.18,118.235,118.48,61
2016/01/07,118.495,118.74,117.32,117.625,13
2016/01/08,117.655,118.95,117.44,117.535,
2016/01/11,117.02,118.035,116.67,117.755,17
2016/01/12,117.75,118.08,117.215,117.665,18
2016/01/13,117.73,118.38,117.63,117.73,67
2016/01/14,117.66,118.28,117.28,118.08,
2016/01/15,118.16,118.275,116.495,116.94,12
2016/01/18,116.98,117.45,116.7,117.335,12
2016/01/19,117.415,118.125,117.22,117.66,13
2016/01/20,117.65,117.69,115.96,116.945,42
2016/01/21,116.995,117.82,116.465,117.71,12
2016/01/22,117.85,118.89,117.525,118.855,13
2016/01/25,118.76,118.865,118.16,118.34,12
2016/01/26,118.36,118.64,117.65,118.44,12
2016/01/27,118.445,119.085,118.035,118.65,39
2016/01/28,118.605,119.005,118.4,118.795,12
2016/01/29,118.83,121.705,118.405,121.08,15
2016/02/01,121.27,121.5,120.665,120.94,14
2016/02/02,121.045,121.05,119.845,119.97,13
2016/02/03,119.8,120.06,117.04,117.86,46
2016/02/04,118.07,118.25,116.515,116.75,17
2016/02/05,116.905,117.44,116.25,116.96,10
2016/02/08,116.965,117.535,115.16,115.87,31
2016/02/09,115.605,115.75,114.2,115.15,63
2016/02/10,115.115,115.275,113.095,113.355,
2016/02/11,113.575,113.58,110.98,112.38,
2016/02/12,112.595,113.555,111.685,113.275,15
2016/02/15,113.39,114.745,113.26,114.585,15
2016/02/16,114.49,114.89,113.58,114.09,15
2016/02/17,114.225,114.52,113.36,114.11,50
2016/02/18,114.09,114.34,113.14,113.26,16
2016/02/19,113.29,113.39,112.295,112.665,18
2016/02/22,112.66,113.405,112.42,112.935,24
2016/02/23,112.98,113.07,111.76,112.135,18
2016/02/24,112.01,112.27,111.03,112.185,52
2016/02/25,112.08,113.04,111.885,112.965,16
2016/02/26,112.94,114,112.545,113.92,18
2016/02/29,114.01,114.01,112.64,112.68,15
2016/03/01,112.435,114.2,112.155,113.93,15
2016/03/02,114.085,114.575,113.21,113.43,49
2016/03/03,113.595,114.285,113.29,113.7,18
2016/03/04,113.725,114.27,113.11,113.965,18
2016/03/07,113.92,113.92,113.22,113.445,18
2016/03/08,113.4,113.54,112.425,112.62,16
2016/03/09,112.69,113.46,112.21,113.32,50
2016/03/10,113.315,114.455,112.595,113.165,14
2016/03/11,113.21,113.93,112.78,113.795,16
2016/03/14,113.91,114.02,113.5,113.755,15
2016/03/15,113.855,114.18,112.62,113.14,18
2016/03/16,113.155,113.83,112.325,112.585,69
2016/03/17,112.73,112.965,110.655,111.365,16
2016/03/18,111.46,111.76,110.805,111.685,
2016/03/21,111.42,111.985,111.21,111.955,26
2016/03/22,111.985,112.505,111.37,112.375,24
2016/03/23,112.42,112.925,112.135,112.435,56
2016/03/24,112.37,113.005,112.28,112.855,16
