date, open, high, low, closing, swap
2017/02/10,113.32,113.865,112.84,113.345,34
2017/02/13,113.575,114.175,113.45,113.765,33
2017/02/14,113.765,114.51,113.24,114.265,34
2017/02/15,114.28,114.97,113.855,114.19,121
2017/02/16,114.235,114.335,113.08,113.24,
2017/02/17,113.29,113.51,112.605,112.915,33
2017/02/20,112.91,113.255,112.8,113.08,30
2017/02/21,113.11,113.79,113.11,113.705,32
2017/02/22,113.68,113.74,112.9,113.315,90
2017/02/23,113.34,113.465,112.545,112.685,31
2017/02/24,112.735,112.96,111.92,112.1,37
2017/02/27,112.205,112.85,111.905,112.75,28
2017/02/28,112.69,112.9,111.675,112.755,30
2017/03/01,112.875,114.065,112.75,113.735,71
2017/03/02,113.745,114.6,113.71,114.405,26
2017/03/03,114.4,114.76,113.89,113.92,25
2017/03/06,114.06,114.15,113.545,113.885,25
2017/03/07,113.955,114.17,113.72,113.97,25
2017/03/08,114.01,114.75,113.6,114.38,64
2017/03/09,114.46,115.015,114.35,114.925,29
2017/03/10,115.085,115.52,114.64,114.745,29
2017/03/13,114.755,114.935,114.49,114.86,29
2017/03/14,114.86,115.205,114.52,114.79,37
2017/03/15,114.765,114.9,113.17,113.455,135
2017/03/16,113.485,113.565,112.89,113.29,36
2017/03/17,113.31,113.505,112.55,112.64,
2017/03/20,112.66,112.91,112.45,112.56,35
2017/03/21,112.51,112.88,111.53,111.75,26
2017/03/22,111.79,111.81,110.72,111.125,72
2017/03/23,111.275,111.59,110.615,110.93,21
2017/03/24,110.955,111.5,110.61,111.19,27
