date, open, high, low, closing, swap
2012/09/05,78.43,78.54,78.3,78.41,9
2012/09/06,78.41,79.04,78.38,78.85,1
2012/09/07,78.87,79.03,78.02,78.27,3
2012/09/10,78.26,78.33,78.18,78.28,3
2012/09/11,78.28,78.28,77.7,77.75,3
2012/09/12,77.81,77.97,77.74,77.83,16
2012/09/13,77.85,77.88,77.12,77.49,2
2012/09/14,77.52,78.4,77.48,78.39,
2012/09/17,78.34,78.93,78.16,78.72,2
2012/09/18,78.74,78.88,78.49,78.8,2
2012/09/19,78.79,79.23,78.25,78.37,11
2012/09/20,78.39,78.47,78.02,78.25,1
2012/09/21,78.25,78.37,78.11,78.12,1
2012/09/24,78.14,78.17,77.8,77.85,3
2012/09/25,77.85,77.94,77.66,77.79,3
2012/09/26,77.8,77.91,77.59,77.73,25
2012/09/27,77.73,77.76,77.57,77.62,3
2012/09/28,77.63,78.11,77.43,78.05,2
2012/10/01,78,78.155,77.79,77.995,3
2012/10/02,78,78.22,77.97,78.15,3
2012/10/03,78.165,78.58,78.115,78.49,20
2012/10/04,78.49,78.72,78.3,78.49,3
2012/10/05,78.5,78.875,78.275,78.665,
2012/10/08,78.68,78.76,78.08,78.305,3
2012/10/09,78.305,78.43,78.155,78.25,4
2012/10/10,78.28,78.375,78.13,78.17,16
2012/10/11,78.185,78.59,77.945,78.35,3
2012/10/12,78.395,78.535,78.29,78.385,4
2012/10/15,78.45,78.88,78.34,78.65,3
2012/10/16,78.705,78.965,78.695,78.88,4
2012/10/17,78.89,79.05,78.615,78.955,16
2012/10/18,79.01,79.475,78.99,79.28,3
2012/10/19,79.29,79.43,79.14,79.305,3
2012/10/22,79.29,79.965,79.22,79.96,3
2012/10/23,79.945,80.015,79.715,79.855,2
2012/10/24,79.88,79.925,79.69,79.795,8
2012/10/25,79.8,80.35,79.795,80.265,1
2012/10/26,80.36,80.385,79.495,79.615,2
2012/10/29,79.63,79.84,79.53,79.8,3
2012/10/30,79.8,80.16,79.275,79.62,5
2012/10/31,79.605,79.96,79.52,79.79,18
2012/11/01,79.8,80.205,79.79,80.165,4
2012/11/02,80.155,80.68,80.13,80.43,4
2012/11/05,80.46,80.565,80.15,80.3,5
2012/11/06,80.255,80.445,79.96,80.35,4
2012/11/07,80.39,80.4,79.755,79.98,23
2012/11/08,79.955,80,79.325,79.475,
2012/11/09,79.5,79.615,79.075,79.47,4
2012/11/12,79.47,79.565,79.355,79.49,3
2012/11/13,79.555,79.64,79.21,79.39,3
2012/11/14,79.42,80.31,79.4,80.25,13
2012/11/15,80.215,81.465,80.125,81.165,3
2012/11/16,81.12,81.44,80.895,81.245,3
2012/11/19,81.38,81.59,81.085,81.405,27
2012/11/20,81.365,81.76,81.14,81.675,
2012/11/21,81.7,82.56,81.65,82.53,4
2012/11/22,82.54,82.84,82.265,82.445,
2012/11/23,82.47,82.49,82.06,82.41,3
2012/11/26,82.36,82.625,81.92,82.05,3
2012/11/27,82.06,82.32,81.855,82.155,3
2012/11/28,82.125,82.215,81.69,82.075,10
2012/11/29,82.06,82.22,81.915,82.11,3
2012/11/30,82.125,82.75,82.05,82.44,2
2012/12/03,82.385,82.51,81.995,82.24,2
2012/12/04,82.195,82.215,81.725,81.885,2
2012/12/05,81.91,82.485,81.79,82.46,9
2012/12/06,82.425,82.62,82.2,82.395,1
2012/12/07,82.415,82.835,82.18,82.44,2
2012/12/10,82.53,82.64,82.12,82.345,4
2012/12/11,82.35,82.58,82.31,82.515,3
2012/12/12,82.54,83.3,82.5,83.265,12
2012/12/13,83.19,83.675,83.16,83.655,3
2012/12/14,83.625,83.97,83.32,83.51,3
2012/12/17,84.265,84.3,83.615,83.88,3
2012/12/18,83.88,84.27,83.82,84.205,4
2012/12/19,84.275,84.615,84.21,84.395,38
2012/12/20,84.11,84.46,83.86,84.375,
2012/12/21,84.35,84.45,83.855,84.23,
2012/12/24,84.395,84.88,84.32,84.86,2
2012/12/25,84.89,84.91,84.66,84.8,1
2012/12/26,84.905,85.74,84.88,85.615,93
2012/12/27,85.515,86.15,85.48,86.11,18
2012/12/28,86.27,86.645,85.94,86.075,
2012/12/31,85.82,86.79,85.695,86.74,
2013/01/02,86.785,87.335,86.535,87.31,
2013/01/03,87.32,87.36,86.765,87.21,6
2013/01/04,87.49,88.41,87.4,88.12,6
2013/01/07,88.15,88.38,87.625,87.78,5
2013/01/08,87.415,87.81,86.9,87.045,6
2013/01/09,86.92,88.02,86.84,87.86,28
2013/01/10,88.06,88.78,87.97,88.665,5
2013/01/11,88.915,89.455,88.74,89.22,
2013/01/14,89.275,89.685,89.08,89.47,5
2013/01/15,89.5,89.625,88.285,88.755,4
2013/01/16,88.825,88.86,87.79,88.37,26
2013/01/17,88.5,90.145,88.13,89.855,
2013/01/18,89.92,90.215,89.635,90.05,4
2013/01/21,90.17,90.25,89.34,89.65,3
2013/01/22,89.87,90.16,88.365,88.71,4
2013/01/23,88.755,88.8,88.06,88.655,11
2013/01/24,88.54,90.56,88.42,90.375,3
2013/01/25,90.38,91.2,90.29,90.93,2
2013/01/28,91.1,91.26,90.57,90.765,2
2013/01/29,90.645,91.02,90.33,90.72,3
2013/01/30,90.76,91.43,90.72,91.105,10
2013/01/31,91.1,91.7,90.75,91.665,2
2013/02/01,91.725,92.965,91.62,92.87,2
2013/02/04,92.805,93.185,92.205,92.375,3
2013/02/05,92.035,93.655,91.98,93.605,3
2013/02/06,93.73,94.06,93.275,93.61,19
2013/02/07,93.55,93.915,93.085,93.65,3
2013/02/08,93.705,93.735,92.17,92.755,
2013/02/11,92.73,94.46,92.355,94.295,4
2013/02/12,94.28,94.41,92.95,93.485,4
2013/02/13,93.28,93.78,92.82,93.42,23
2013/02/14,93.225,93.715,92.67,92.85,
2013/02/15,92.9,93.85,92.225,93.545,3
2013/02/18,93.89,94.22,93.71,93.97,3
2013/02/19,93.9,93.955,93.25,93.56,2
2013/02/20,93.58,94.045,93.135,93.625,7
2013/02/21,93.62,93.86,92.77,93.085,2
2013/02/22,92.965,93.515,92.93,93.43,3
2013/02/25,94.23,94.375,90.8,91.94,2
2013/02/26,92.18,92.75,91.12,91.955,2
2013/02/27,91.985,92.44,91.14,92.16,8
2013/02/28,92.21,92.85,92.01,92.52,1
2013/03/01,92.63,93.685,92.445,93.57,1
2013/03/04,93.545,93.725,93.175,93.465,2
2013/03/05,93.5,93.525,92.91,93.275,2
2013/03/06,93.35,94.12,92.995,94.065,9
2013/03/07,93.975,95.1,93.79,94.85,2
2013/03/08,94.95,96.605,94.85,96.05,2
2013/03/11,96.08,96.37,95.97,96.255,3
2013/03/12,96.345,96.72,95.645,96.07,2
2013/03/13,95.97,96.26,95.445,96.1,8
2013/03/14,96.095,96.61,95.685,96.1,2
2013/03/15,96.115,96.275,95.075,95.355,7
2013/03/18,94.68,95.6,94.31,95.215,
2013/03/19,95.275,95.75,94.72,95.17,
2013/03/20,95.18,96.13,94.825,96.015,6
2013/03/21,96.025,96.11,94.55,94.905,2
2013/03/22,95.045,95.14,94.19,94.465,4
